RECORD_TYPE,RECORD_ID,DATESTAMP,TRANSACTION_TYPE,DISCOUNT_CODE,D_PRODUCT,MSG_ID,VOLUME_UNIT_TYPE,VOLUME_UNITS,ACCESS_ID,PROFILE_ID,MOBILE_ID,REGION,AMOUNT
MR,56,2024-08-01 00:00:00,0A,31,IDPMMF,6077686,L,100,          ,60002035,01796724SKYD281,,297000
MR,57,2024-08-01 00:00:00,0A,31,IDPMMF,6010618,L,100,          ,60002035,01802506SKY9B6F,,297000
MR,58,2024-08-01 00:00:00,0A,31,IDPMMF,5801420,L,100,          ,60002035,01802737SKYBBF2,,297000
MR,59,2024-08-01 00:00:00,0A,31,IDPMMF,6221649,L,100,          ,60002035,01802753SKYFC42,,297000
MR,60,2024-08-01 00:00:00,0A,31,IDPMMF,6242083,L,100,          ,60002035,01802771SKY449C,,297000
MR,61,2024-08-01 00:00:00,0A,31,IDPMMF,6077685,L,100,          ,60002035,01802776SKYD8B5,,297000
MR,62,2024-08-01 00:00:00,0A,31,IDPMMF,6077689,L,100,          ,60002035,01802772SKYC8A1,,297000
MR,63,2024-08-01 00:00:00,0A,31,IDPMMF,6242084,L,100,          ,60002035,01802781SKY6CCE,,297000
MR,64,2024-08-01 00:00:00,0A,31,IDPMMF,6242085,L,100,          ,60002035,01802807SKYD550,,297000
MA,65,2024-08-01 00:00:00,96,1,IDPDAT,17163999075,Y,67080,  70002035,60002035,01802779SKY64C4,APACRB7,0
MR,66,2024-08-01 00:00:00,0A,31,IDPMMF,5891172,L,100,          ,60002035,01802779SKY64C4,,297000
MR,67,2024-08-01 00:00:00,0A,31,IDPMMF,6010616,L,100,          ,60002035,01802742SKY500B,,297000
MR,68,2024-08-01 00:00:00,0A,31,IDPMMF,6077694,L,100,          ,60002035,01802802SKY4137,,297000
MR,69,2024-08-01 00:00:00,0A,31,IDPMMF,6077693,L,100,          ,60002035,01803484SKYF689,,297000
MR,70,2024-08-01 00:00:00,0A,31,IDPMMF,6077692,L,100,          ,60002035,01803482SKYEE7F,,297000
MR,71,2024-08-01 00:00:00,0A,31,IDPMMF,6077688,L,100,          ,60002035,01803485SKY7A8E,,297000
MR,72,2024-08-01 00:00:00,0A,31,IDPMMF,6077687,L,100,          ,60002035,01803493SKY9AB6,,297000
