sp_id,serial_number,terminal_id,activated,sid,psn,mode,feature_options,profile_id,profile_name,profiles,IP Service Address
122693,02045626SKYE7DF,NULL,2024-08-02 01:44:42.043,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02045627SKY6BE4,NULL,2024-08-02 01:44:40.827,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02045628SKYEFE9,NULL,2024-06-03 08:08:26.023,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02045629SKY73EE,NULL,2024-07-04 04:53:54.640,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02045630SKYF7F3,NULL,2024-07-03 08:45:27.437,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02045631SKY7BF8,NULL,2024-06-03 08:08:25.467,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02045632SKYFFFD,NULL,2024-06-03 08:08:25.920,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02045635SKY8C0C,NULL,2024-06-03 08:08:25.813,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02045637SKY9416,NULL,2024-06-03 08:08:26.440,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02045638SKY181B,NULL,2024-08-02 01:44:42.480,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02045639SKY9C20,NULL,2024-08-02 01:44:41.877,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02045642SKY282F,NULL,2024-08-02 01:44:42.157,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02045689SKY651A,NULL,2024-05-20 01:27:52.220,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02045697SKY8542,NULL,2024-05-20 01:27:52.347,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02045703SKY9D60,NULL,2024-05-20 01:27:52.457,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02045711SKYBD88,NULL,2024-05-20 01:27:52.590,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02045713SKYC592,NULL,2024-05-20 01:27:52.697,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02045715SKYCD9C,NULL,2024-05-20 01:27:52.800,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02045718SKY59AB,NULL,2024-05-20 01:27:52.887,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02045719SKYDDB0,NULL,2024-05-20 01:27:52.987,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02045720SKY61B5,NULL,2024-05-20 01:27:53.100,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02045723SKYEDC4,NULL,2024-06-11 04:20:24.523,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02045724SKY71C9,NULL,2024-06-11 04:20:24.873,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02045825SKY87C2,NULL,2023-12-07 02:00:45.797,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02045826SKY0BC7,NULL,2023-11-10 08:09:11.810,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02045828SKY13D1,NULL,2023-11-10 08:09:11.907,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02045831SKY9FE0,NULL,2024-05-20 01:27:51.540,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02045833SKYA7EA,NULL,2024-05-20 01:27:51.967,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02045835SKYAFF4,NULL,2023-11-10 08:09:11.987,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02046282SKY34AF,NULL,2024-06-03 08:08:26.117,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02046304SKY8D1D,NULL,2024-06-03 08:08:25.363,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02046310SKYA53B,NULL,2024-06-03 08:08:26.353,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02046315SKY3954,NULL,2024-06-03 08:08:24.987,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02046317SKY415E,NULL,2024-06-11 01:33:07.117,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02046320SKYCD6D,NULL,2024-06-11 01:33:06.973,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02046321SKY5172,NULL,2024-06-11 01:33:06.747,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02046322SKYD577,NULL,2024-06-11 01:33:07.570,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02046325SKY6186,NULL,2024-06-11 01:33:06.220,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02046334SKY05B3,NULL,2024-06-11 01:33:07.343,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02046335SKY89B8,NULL,2024-06-11 01:33:06.857,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02046338SKY15C7,NULL,2024-06-11 01:33:07.457,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02046342SKY25DB,NULL,2024-06-11 01:33:07.237,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02046424SKY6F75,NULL,2023-11-10 08:09:12.117,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02046426SKY777F,NULL,2024-05-20 01:27:52.103,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02046428SKY7F89,NULL,2023-12-07 02:00:46.197,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02109706SKY0B6F,NULL,2024-08-02 01:44:41.493,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02109903SKYA348,NULL,2024-08-02 01:44:40.350,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02109927SKY03C0,NULL,2024-08-02 01:44:40.630,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02110036SKY39E1,NULL,2024-08-02 01:44:42.953,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02110045SKYDE0E,NULL,2024-08-02 01:44:41.270,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02110052SKY7A31,NULL,2024-08-02 01:44:40.530,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02110058SKY924F,NULL,2024-08-02 01:44:41.383,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02110076SKYDAA9,NULL,2024-08-08 02:21:18.383,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,02110078SKYE2B3,NULL,2024-08-02 01:44:40.927,NULL,NULL,IsatData Pro,0x0000000000000002,60002035,"ORBC-Korea",1,NULL
122693,01820331SKYFB94,NULL,2022-09-01 08:47:12.873,NULL,NULL,IsatData Pro,0x0000000000000002,60003185,"OTRONIX-KMA",1,NULL
122693,01820340SKY9FC1,NULL,2022-09-14 08:05:39.460,NULL,NULL,IsatData Pro,0x0000000000000002,60003185,"OTRONIX-KMA",1,NULL
122693,01995843QCSBF8C,NULL,2024-07-11 01:19:48.640,NULL,NULL,IsatData Pro,0x0000000000000002,60003185,"OTRONIX-KMA",1,NULL
122693,02007962SKY883F,NULL,2023-09-20 02:03:25.537,NULL,NULL,IsatData Pro,0x0000000000000002,60003185,"OTRONIX-KMA",1,NULL
122693,01083491SKYA42C,NULL,NULL,NULL,NULL,IsatData Pro,0x0000000000000002,60002061,"panasia",1,NULL
122693,01174921SKY35EA,NULL,2023-05-31 01:15:31.923,NULL,NULL,IsatData Pro,0x0000000000000002,60002061,"panasia",1,NULL
122693,01191723SKY0614,NULL,NULL,NULL,NULL,IsatData Pro,0x0000000000000002,60002061,"panasia",1,NULL
122693,01567933SKY01EE,NULL,NULL,NULL,NULL,IsatData Pro,0x0000000000000002,60002061,"panasia",1,NULL
122693,01567939SKY1A0C,NULL,NULL,NULL,NULL,IsatData Pro,0x0000000000000002,60002061,"panasia",1,NULL
